"seqname","id","strand","pos","p1.pos","m1.pos","dist","descr","start","end","chrom"
"chrII","YBR088C (POL30)","-",424913,424821,424983,162,"F-close-F",424821,424983,"chrII"
"chrII","YBR089C-A (NHP6B YBR090C-A)","-",426015,425818,426113,295,"F-open-W",425818,426113,"chrII"
"chrII","YBR091C (TIM12 MRS5)","-",427065,426829,427172,343,"W-open-W",426829,427172,"chrII"
"chrII","YBR092C (PHO3 phoC)","-",427647,427471,427764,293,"W-open-W",427471,427764,"chrII"
"chrII","YBR093C (PHO5 phoE)","-",429492,429444,429620,176,"W-close-W",429444,429620,"chrII"
"chrII","YBR094W (PBY1)","+",434300,434341,434264,77,"F-overlap-F",434264,434341,"chrII"
"chrII","YBR095C (RXT2 RAF60)","-",434314,434264,434341,77,"F-overlap-F",434264,434341,"chrII"
"chrII","YBR096W","+",436781,436959,436706,253,"W-open-W",436706,436959,"chrII"
"chrII","YBR097W (VPS15 GRD8 VAC4 VPL19 VPS40)","+",441430,441555,441290,265,"F-open-W",441290,441555,"chrII"
"chrII","YBR098W (MMS4 SLX2 YBR100W)","+",443757,443880,443701,179,"F-close-F",443701,443880,"chrII"
"chrII","YBR101C (FES1)","-",443780,443701,443880,179,"F-close-F",443701,443880,"chrII"
"chrII","YBR102C (EXO84 USA3)","-",444943,444701,445004,303,"W-open-W",444701,445004,"chrII"
"chrII","YBR103W (SIF2 EMB1)","+",449364,449576,449284,292,"W-open-W",449284,449576,"chrII"
"chrII","YBR104W (YMC2)","+",450744,450762,450600,162,"W-close-F",450600,450762,"chrII"
"chrII","YBR105C (VID24 GID4)","-",450741,450600,450762,162,"F-close-W",450600,450762,"chrII"
"chrII","YBR106W (PHO88)","+",453364,453365,453176,189,"W-close-F",453176,453365,"chrII"
"chrII","YBR107C (IML3 MCM19)","-",453442,453365,453625,260,"W-open-F",453365,453625,"chrII"
"chrII","YBR108W (AIM3)","+",457846,457887,457700,187,"W-close-W",457700,457887,"chrII"
"chrII","YBR109C (CMD1 CaM)","-",457721,457700,457887,187,"W-close-W",457700,457887,"chrII"
"chrII","YBR110W (ALG1)","+",460329,460326,460160,166,"W-close-W",460160,460326,"chrII"
"chrII","YBR111C (YSA1 RMA2)","-",461107,461045,461219,174,"W-close-W",461045,461219,"chrII"
"chrII","YBR111W-A (SUS1)","+",462746,462857,462587,270,"F-open-F",462587,462857,"chrII"
"chrII","YBR112C (CYC8 CRT8 SSN6)","-",462683,462587,462857,270,"F-open-F",462587,462857,"chrII"
"chrII","YBR114W (RAD16 PSO5)","+",469719,469727,469622,105,"W-overlap-F",469622,469727,"chrII"
"chrII","YBR115C (LYS2)","-",469611,469622,469727,105,"F-overlap-W",469622,469727,"chrII"
"chrII","YBR118W (TEF2 EF-1%20alpha)","+",479143,479192,479007,185,"F-close-F",479007,479192,"chrII"
"chrII","YBR119W (MUD1)","+",480443,480482,480312,170,"F-close-W",480312,480482,"chrII"
"chrII","YBR120C (CBP6)","-",480375,480312,480482,170,"W-close-F",480312,480482,"chrII"
"chrII","YBR121C (GRS1)","-",481250,481234,481422,188,"W-close-W",481234,481422,"chrII"
"chrII","YBR122C (MRPL36)","-",483774,483750,483923,173,"F-close-W",483750,483923,"chrII"
"chrII","YBR123C (TFC1)","-",484696,484500,484764,264,"W-open-W",484500,484764,"chrII"
"chrII","YBR125C (PTC4 GCT1)","-",486848,486676,486979,303,"W-open-W",486676,486979,"chrII"
"chrII","YBR126C (TPS1 BYP1 CIF1 FDP1 GGS1 GLC6 TSS1)","-",488774,488531,488805,274,"F-open-W",488531,488805,"chrII"
"chrII","YBR126W-A","+",491199,491246,491029,217,"W-open-F",491029,491246,"chrII"
"chrII","YBR126W-B","+",491199,491246,491029,217,"W-open-F",491029,491246,"chrII"
"chrII","YBR127C (VMA2 ATPSV VAT2)","-",491103,491029,491246,217,"F-open-W",491029,491246,"chrII"
"chrII","YBR128C (ATG14 APG14 CVT12)","-",492999,492817,493106,289,"W-open-W",492817,493106,"chrII"
"chrII","YBR129C (OPY1)","-",494246,494099,494333,234,"F-open-W",494099,494333,"chrII"
"chrII","YBR130C (SHE3)","-",495479,495317,495626,309,"W-open-W",495317,495626,"chrII"
"chrII","YBR131W (CCZ1 CVT16)","+",499352,499423,499251,172,"F-close-F",499251,499423,"chrII"
"chrII","YBR132C (AGP2)","-",499349,499251,499423,172,"F-close-F",499251,499423,"chrII"
"chrII","YBR133C (HSL7)","-",501663,501562,501862,300,"W-open-W",501562,501862,"chrII"
"chrII","YBR135W (CKS1)","+",505497,505697,505444,253,"F-open-W",505444,505697,"chrII"
"chrII","YBR136W (MEC1 ESR1 SAD3)","+",512970,513013,512725,288,"W-open-F",512725,513013,"chrII"
"chrII","YBR137W","+",513718,513798,513670,128,"W-close-F",513670,513798,"chrII"
"chrII","YBR138C (HDR1)","-",513613,513516,513670,154,"W-close-F",513516,513670,"chrII"
"chrII","YBR139W","+",517354,517404,517162,242,"F-open-W",517162,517404,"chrII"
"chrII","YBR140C (IRA1 GLC1 PPD1)","-",517247,517162,517404,242,"W-open-F",517162,517404,"chrII"
"chrII","YBR141C","-",526922,526881,527152,271,"W-open-W",526881,527152,"chrII"
"chrII","YBR141W-A","+",527747,527840,527665,175,"W-close-W",527665,527840,"chrII"
"chrII","YBR142W (MAK5)","+",530815,530936,530688,248,"W-open-F",530688,530936,"chrII"
"chrII","YBR143C (SUP45 SAL4 SUP1 SUP47)","-",530730,530688,530936,248,"F-open-W",530688,530936,"chrII"
"chrII","YBR145W (ADH5)","+",534918,534961,534765,196,"W-close-W",534765,534961,"chrII"
"chrII","YBR146W (MRPS9)","+",536298,536455,536258,197,"F-close-W",536258,536455,"chrII"
"chrII","YBR147W (RTC2 RRT11)","+",537511,537649,537469,180,"W-close-F",537469,537649,"chrII"
"chrII","YBR148W (YSW1)","+",539820,539978,539683,295,"F-open-F",539683,539978,"chrII"
"chrII","YBR149W (ARA1)","+",541145,541329,541125,204,"F-close-F",541125,541329,"chrII"
"chrII","YBR150C (TBS1)","-",541160,541125,541329,204,"F-close-F",541125,541329,"chrII"
"chrII","YBR151W (APD1)","+",546108,546158,545963,195,"W-close-W",545963,546158,"chrII"
"chrII","YBR153W (RIB7)","+",548366,548416,548209,207,"F-close-W",548209,548416,"chrII"
"chrII","YBR154C (RPB5)","-",548272,548209,548416,207,"W-close-F",548209,548416,"chrII"
"chrII","YBR155W (CNS1)","+",551015,551151,550918,233,"F-open-F",550918,551151,"chrII"
"chrII","YBR156C (SLI15)","-",550927,550918,551151,233,"F-open-F",550918,551151,"chrII"
"chrII","YBR157C (ICS2)","-",553414,553193,553471,278,"W-open-W",553193,553471,"chrII"
"chrII","YBR158W (AMN1 CST13 ICS4)","+",558353,558429,558261,168,"W-close-W",558261,558429,"chrII"
"chrII","YBR159W (IFA38)","+",559894,560034,559744,290,"F-open-W",559744,560034,"chrII"
"chrII","YBR160W (CDC28 CDK1 HSL5 SRM5)","+",561068,NA,NA,NA,"+1_missing",560981,561383,"chrII"
"chrII","YBR161W (CSH1)","+",562904,562957,562797,160,"W-close-F",562797,562957,"chrII"
"chrII","YBR162C (TOS1)","-",562927,562797,562957,160,"F-close-W",562797,562957,"chrII"
"chrII","YBR162W-A (YSY6)","+",565530,565669,565414,255,"W-open-W",565414,565669,"chrII"
"chrII","YBR163W (EXO5 DEM1)","+",567544,567558,567315,243,"W-open-F",567315,567558,"chrII"
"chrII","YBR164C (ARL1 DLP2)","-",567738,567658,567826,168,"W-close-F",567658,567826,"chrII"
"chrII","YBR165W (UBS1)","+",569823,569892,569775,117,"F-overlap-F",569775,569892,"chrII"
"chrII","YBR166C (TYR1)","-",569741,569673,569775,102,"F-overlap-F",569673,569775,"chrII"
"chrII","YBR167C (POP7 RPP2)","-",571373,571202,571448,246,"F-open-W",571202,571448,"chrII"
"chrII","YBR168W (PEX32)","+",573768,573822,573715,107,"F-overlap-F",573715,573822,"chrII"
"chrII","YBR169C (SSE2)","-",573737,573715,573822,107,"F-overlap-F",573715,573822,"chrII"
"chrII","YBR170C (NPL4 HRD4)","-",576214,576075,576378,303,"F-open-F",576075,576378,"chrII"
"chrII","YBR171W (SEC66 HSS1 SEC71)","+",579109,579209,578886,323,"W-open-W",578886,579209,"chrII"
"chrII","YBR172C (SMY2)","-",579012,578886,579209,323,"W-open-W",578886,579209,"chrII"
"chrII","YBR173C (UMP1 RNS2)","-",581579,581436,581710,274,"W-open-W",581436,581710,"chrII"
"chrII","YBR175W (SWD3 CPS30 SAF35)","+",583458,583641,583415,226,"W-open-W",583415,583641,"chrII"
"chrII","YBR176W (ECM31)","+",584803,584838,584711,127,"F-close-F",584711,584838,"chrII"
"chrII","YBR177C (EHT1)","-",584680,584608,584711,103,"F-overlap-F",584608,584711,"chrII"
"chrII","YBR178W","+",586573,586569,586345,224,"F-open-F",586345,586569,"chrII"
"chrII","YBR179C (FZO1)","-",586476,586345,586569,224,"F-open-F",586345,586569,"chrII"
"chrII","YBR181C (RPS6B LPG18 RPS101 RPS102)","-",591618,591616,591766,150,"F-close-F",591616,591766,"chrII"
"chrII","YBR182C (SMP1)","-",593216,NA,NA,NA,"+1_missing",592770,593258,"chrII"
"chrII","YBR182C-A","-",595204,595019,595351,332,"F-open-W",595019,595351,"chrII"
"chrII","YBR183W (YPC1)","+",597146,597151,596964,187,"W-close-F",596964,597151,"chrII"
"chrII","YBR185C (MBA1)","-",598944,598958,599135,177,"W-close-F",598958,599135,"chrII"
"chrII","YBR186W (PCH2)","+",602523,602535,NA,NA,"-1_missing",602207,602535,"chrII"
"chrII","YBR187W (GDT1)","+",603630,603656,603459,197,"F-close-W",603459,603656,"chrII"
"chrII","YBR188C (NTC20)","-",603496,603459,603656,197,"W-close-F",603459,603656,"chrII"
"chrII","YBR189W (RPS9B RPS13A SUP46)","+",605573,605642,605447,195,"W-close-W",605447,605642,"chrII"
"chrII","YBR191W (RPL21A URP1)","+",607246,607317,607070,247,"W-open-F",607070,607317,"chrII"
"chrII","YBR192W (RIM2 PYT1)","+",609042,609185,609005,180,"F-close-W",609005,609185,"chrII"
"chrII","YBR193C (MED8)","-",608819,608683,608877,194,"F-close-F",608683,608877,"chrII"
"chrII","YBR194W (AIM4 SOY1)","+",610618,610658,610470,188,"W-close-W",610470,610658,"chrII"
"chrII","YBR195C (MSI1 CAC3)","-",610487,610470,610658,188,"W-close-W",610470,610658,"chrII"
"chrII","YBR196C (PGI1 CDC30)","-",612072,612028,612130,102,"F-overlap-F",612028,612130,"chrII"
"chrII","YBR196C-A","-",613951,613935,614093,158,"F-close-F",613935,614093,"chrII"
"chrII","YBR197C","-",614746,614646,614840,194,"F-close-F",614646,614840,"chrII"
"chrII","YBR198C (TAF5 TAF90)","-",616043,615827,616101,274,"W-open-W",615827,616101,"chrII"
"chrII","YBR199W (KTR4)","+",620452,620581,620378,203,"F-close-W",620378,620581,"chrII"
"chrII","YBR200W (BEM1 SRO1)","+",622749,622909,622642,267,"F-open-F",622642,622909,"chrII"
"chrII","YBR201C-A","-",624254,624148,624321,173,"W-close-W",624148,624321,"chrII"
"chrII","YBR201W (DER1)","+",624335,624321,624148,173,"W-close-W",624148,624321,"chrII"
"chrII","YBR202W (MCM7 CDC47)","+",628486,NA,NA,NA,"+1_missing",628382,628922,"chrII"
"chrII","YBR203W (COS111)","+",632150,632244,631925,319,"F-open-F",631925,632244,"chrII"
"chrII","YBR204C","-",632032,631925,632244,319,"F-open-F",631925,632244,"chrII"
"chrII","YBR205W (KTR3)","+",634881,635116,634846,270,"W-open-W",634846,635116,"chrII"
"chrII","YBR206W","+",635016,635116,634846,270,"W-open-W",634846,635116,"chrII"
"chrII","YBR207W (FTH1)","+",636660,636697,636626,71,"F-overlap-F",636626,636697,"chrII"
"chrII","YBR208C (DUR1%2C2 DUR80)","-",636572,636457,636626,169,"F-close-W",636457,636626,"chrII"
"chrII","YBR210W (ERV15)","+",645991,646021,645909,112,"F-overlap-F",645909,646021,"chrII"
"chrII","YBR211C (AME1 ARP100)","-",646097,646021,646249,228,"F-open-F",646021,646249,"chrII"
"chrII","YBR212W (NGR1 RBP1)","+",650110,650339,650048,291,"W-open-W",650048,650339,"chrII"
"chrII","YBR213W (MET8)","+",651388,651384,NA,NA,"-1_missing",651062,651384,"chrII"
"chrII","YBR214W (SDS24)","+",653182,653351,653073,278,"F-open-W",653073,653351,"chrII"
"chrII","YBR215W (HPC2)","+",655435,655489,655348,141,"F-close-F",655348,655489,"chrII"
"chrII","YBR216C (YBP1)","-",655348,655348,655489,141,"F-close-F",655348,655489,"chrII"
"chrII","YBR217W (ATG12 APG12)","+",658701,658822,658677,145,"F-close-F",658677,658822,"chrII"
"chrII","YBR218C (PYC2)","-",658591,658506,658677,171,"F-close-W",658506,658677,"chrII"
"chrII","YBR220C","-",662904,662895,663102,207,"W-close-W",662895,663102,"chrII"
"chrII","YBR221C (PDB1)","-",664913,664706,664947,241,"W-open-W",664706,664947,"chrII"
"chrII","YBR221W-A","+",666978,667043,666879,164,"W-close-F",666879,667043,"chrII"
"chrII","YBR222C (PCS60 FAT2)","-",666606,666443,666721,278,"W-open-W",666443,666721,"chrII"
"chrII","YBR223C (TDP1)","-",668420,668358,668652,294,"F-open-W",668358,668652,"chrII"
"chrII","YBR225W","+",673621,673670,673569,101,"F-overlap-F",673569,673670,"chrII"
"chrII","YBR227C (MCX1)","-",673461,673361,673569,208,"F-close-F",673361,673569,"chrII"
"chrII","YBR228W (SLX1)","+",676340,676383,676187,196,"W-close-F",676187,676383,"chrII"
"chrII","YBR229C (ROT2 GLS2)","-",676226,676187,676383,196,"F-close-W",676187,676383,"chrII"
"chrII","YBR230C (OM14)","-",679451,679209,679486,277,"W-open-W",679209,679486,"chrII"
"chrII","YBR230W-A","+",680700,680786,680511,275,"F-open-F",680511,680786,"chrII"
"chrII","YBR231C (SWC5 AOR1)","-",682124,681840,682249,409,"W-open-W",681840,682249,"chrII"
"chrII","YBR233W (PBP2 HEK1)","+",684819,684996,684760,236,"F-open-W",684760,684996,"chrII"
"chrII","YBR233W-A (DAD3)","+",685473,685518,685330,188,"W-close-W",685330,685518,"chrII"
"chrII","YBR234C (ARC40)","-",685372,685330,685518,188,"W-close-W",685330,685518,"chrII"
"chrII","YBR235W","+",690354,690342,690176,166,"F-close-F",690176,690342,"chrII"
"chrII","YBR236C (ABD1)","-",690232,690176,690342,166,"F-close-F",690176,690342,"chrII"
"chrII","YBR237W (PRP5 RNA5)","+",694611,694742,694520,222,"F-open-F",694520,694742,"chrII"
"chrII","YBR238C","-",694974,694910,695037,127,"F-close-F",694910,695037,"chrII"
"chrII","YBR239C (ERT1)","-",698265,698196,698439,243,"F-open-F",698196,698439,"chrII"
"chrII","YBR240C (THI2 PHO6 phoF)","-",700265,700283,700501,218,"W-open-F",700283,700501,"chrII"
"chrII","YBR241C","-",702522,702461,702650,189,"W-close-F",702461,702650,"chrII"
"chrII","YBR242W","+",705455,705528,705406,122,"F-close-F",705406,705528,"chrII"
"chrII","YBR243C (ALG7 TUR1)","-",705288,705210,705406,196,"F-close-W",705210,705406,"chrII"
"chrII","YBR244W (GPX2 AMI1)","+",708136,708229,708048,181,"W-close-W",708048,708229,"chrII"
"chrII","YBR246W (RRT2)","+",712881,712896,712721,175,"W-close-F",712721,712896,"chrII"
"chrII","YBR247C (ENP1 MEG1)","-",712887,712896,713015,119,"F-overlap-F",712896,713015,"chrII"
"chrII","YBR248C (HIS7)","-",714727,714721,714908,187,"W-close-W",714721,714908,"chrII"
"chrII","YBR249C (ARO4)","-",716765,716503,716791,288,"W-open-W",716503,716791,"chrII"
"chrII","YBR250W (SPO23)","+",720735,720782,720583,199,"W-close-W",720583,720782,"chrII"
"chrII","YBR251W (MRPS5)","+",722403,722396,722230,166,"W-close-W",722230,722396,"chrII"
"chrII","YBR252W (DUT1)","+",723127,723264,723057,207,"F-close-W",723057,723264,"chrII"
"chrII","YBR253W (SRB6 MED22)","+",723663,723765,723585,180,"W-close-W",723585,723765,"chrII"
"chrII","YBR254C (TRS20)","-",723593,723585,723765,180,"W-close-W",723585,723765,"chrII"
"chrII","YBR255C-A","-",726519,726514,726704,190,"W-close-W",726514,726704,"chrII"
"chrII","YBR255W (MTC4)","+",726683,726704,726514,190,"W-close-W",726514,726704,"chrII"
"chrII","YBR256C (RIB5)","-",727322,727307,727487,180,"W-close-W",727307,727487,"chrII"
"chrII","YBR257W (POP4)","+",729790,729801,729625,176,"W-close-W",729625,729801,"chrII"
"chrII","YBR258C (SHG1 CPS15)","-",729662,729625,729801,176,"W-close-W",729625,729801,"chrII"
"chrII","YBR259W","+",732590,732617,732437,180,"W-close-W",732437,732617,"chrII"
"chrII","YBR260C (RGD1)","-",732507,732437,732617,180,"W-close-W",732437,732617,"chrII"
"chrII","YBR261C (TAE1 NTM1)","-",734704,734600,734843,243,"W-open-W",734600,734843,"chrII"
"chrII","YBR262C (AIM5 FMP51)","-",735602,735510,735700,190,"W-close-W",735510,735700,"chrII"
"chrII","YBR263W (SHM1 SHMT1 TMP3)","+",737829,737813,737642,171,"W-close-F",737642,737813,"chrII"
"chrII","YBR264C (YPT10)","-",737733,737642,737813,171,"F-close-W",737642,737813,"chrII"
"chrII","YBR265W (TSC10)","+",739677,739864,739615,249,"W-open-W",739615,739864,"chrII"
"chrII","YBR266C (SLM6)","-",739816,739615,739864,249,"W-open-W",739615,739864,"chrII"
"chrII","YBR267W (REI1)","+",741142,741341,741078,263,"W-open-W",741078,741341,"chrII"
"chrII","YBR268W (MRPL37)","+",741725,741888,741638,250,"W-open-W",741638,741888,"chrII"
"chrII","YBR269C (FMP21)","-",742004,741888,742051,163,"W-close-W",741888,742051,"chrII"
"chrII","YBR270C (BIT2)","-",742721,742519,742831,312,"W-open-W",742519,742831,"chrII"
"chrII","YBR271W","+",746209,746266,746144,122,"F-close-F",746144,746266,"chrII"
"chrII","YBR272C (HSM3)","-",746172,746144,746266,122,"F-close-F",746144,746266,"chrII"
"chrII","YBR273C (UBX7 CUI3)","-",747954,747767,747977,210,"W-close-W",747767,747977,"chrII"
"chrII","YBR274W (CHK1)","+",751334,751427,751224,203,"F-close-F",751224,751427,"chrII"
"chrII","YBR275C (RIF1)","-",751252,751224,751427,203,"F-close-F",751224,751427,"chrII"
"chrII","YBR276C (PPS1)","-",757550,757415,757607,192,"W-close-W",757415,757607,"chrII"
"chrII","YBR277C","-",760139,760075,760306,231,"W-open-W",760075,760306,"chrII"
"chrII","YBR278W (DPB3)","+",760991,761269,760848,421,"W-open-W",760848,761269,"chrII"
"chrII","YBR279W (PAF1)","+",762741,762778,762710,68,"F-overlap-F",762710,762778,"chrII"
"chrII","YBR280C (SAF1)","-",762619,762564,762710,146,"F-close-W",762564,762710,"chrII"
"chrII","YBR281C (DUG2)","-",764860,764700,764975,275,"W-open-W",764700,764975,"chrII"
"chrII","YBR282W (MRPL27)","+",768768,768752,768593,159,"W-close-F",768593,768752,"chrII"
"chrII","YBR283C (SSH1)","-",768791,768752,768939,187,"F-close-F",768752,768939,"chrII"
"chrII","YBR284W","+",773843,773977,773819,158,"F-close-W",773819,773977,"chrII"
"chrII","YBR285W","+",774497,774742,774294,448,"W-open-W",774294,774742,"chrII"
"chrII","YBR286W (APE3 APY1)","+",776385,776565,776243,322,"W-open-W",776243,776565,"chrII"
"chrII","YBR287W (ZSP1)","+",777974,778003,777790,213,"F-close-F",777790,778003,"chrII"
"chrII","YBR288C (APM3 YKS6)","-",777927,777790,778003,213,"F-close-F",777790,778003,"chrII"
"chrII","YBR289W (SNF5 HAF4 SWI10 TYE4)","+",782442,782631,782360,271,"W-open-W",782360,782631,"chrII"
"chrII","YBR290W (BSD2)","+",783664,783744,783574,170,"W-close-W",783574,783744,"chrII"
"chrII","YBR291C (CTP1)","-",783604,783574,783744,170,"W-close-W",783574,783744,"chrII"
"chrII","YBR293W (VBA2)","+",788651,788697,788512,185,"W-close-W",788512,788697,"chrII"
"chrII","YBR294W (SUL1 SFP2)","+",791892,791887,791725,162,"F-close-F",791725,791887,"chrII"
"chrII","YBR295W (PCA1 CAD2 PAY2)","+",796635,796701,796458,243,"F-open-F",796458,796701,"chrII"
"chrII","YBR296C (PHO89 ITN1)","-",796558,796458,796701,243,"F-open-F",796458,796701,"chrII"
"chrII","YBR297W (MAL33 MAL3R MALR)","+",802166,802189,802106,83,"F-overlap-F",802106,802189,"chrII"
"chrII","YBR298C (MAL31 MAL3T MALT)","-",802538,802410,802576,166,"W-close-F",802410,802576,"chrII"
"chrII","YBR299W (MAL32 MAL3S MALS)","+",807234,NA,NA,NA,"+1_missing",805332,807553,"chrII"
"chrIII","YCL001W (RER1)","+",112563,112561,112464,97,"F-overlap-F",112464,112561,"chrIII"
"chrIII","YCL001W-A","+",114228,114213,114025,188,"W-close-W",114025,114213,"chrIII"
"chrIII","YCL002C","-",110634,110647,110815,168,"F-close-F",110647,110815,"chrIII"
"chrIII","YCL004W (PGS1 PEL1 YCL003W)","+",110747,110815,110647,168,"F-close-F",110647,110815,"chrIII"
"chrIII","YCL005W (LDB16)","+",108928,109060,108850,210,"F-close-W",108850,109060,"chrIII"
"chrIII","YCL005W-A (VMA9 CWH36 LDB10)","+",107528,107585,107397,188,"W-close-W",107397,107585,"chrIII"
"chrIII","YCL008C (STP22 VPL15 VPS23)","-",105564,105527,105803,276,"W-open-W",105527,105803,"chrIII"
"chrIII","YCL009C (ILV6)","-",104490,104335,104634,299,"W-open-W",104335,104634,"chrIII"
"chrIII","YCL010C (SGF29)","-",103525,103334,103630,296,"W-open-W",103334,103630,"chrIII"
"chrIII","YCL011C (GBP2 RLF6)","-",101965,101766,102053,287,"W-open-W",101766,102053,"chrIII"
"chrIII","YCL012C (YCL011C-A)","-",101190,101119,101310,191,"F-close-W",101119,101310,"chrIII"
"chrIII","YCL014W (BUD3 YCL012W)","+",101322,101310,101119,191,"W-close-F",101119,101310,"chrIII"
"chrIII","YCL016C (DCC1)","-",94479,94314,94620,306,"F-open-W",94314,94620,"chrIII"
"chrIII","YCL017C (NFS1 SPL1)","-",92625,92628,92735,107,"F-overlap-F",92628,92735,"chrIII"
"chrIII","YCL018W (LEU2)","+",92494,92558,92365,193,"F-close-F",92365,92558,"chrIII"
"chrIII","YCL021W-A","+",84211,NA,NA,NA,"+1_missing",83989,91209,"chrIII"
"chrIII","YCL024W (KCC4)","+",82365,NA,NA,NA,"+1_missing",82327,83196,"chrIII"
"chrIII","YCL025C (AGP1 YCC5)","-",75936,75766,76068,302,"W-open-W",75766,76068,"chrIII"
"chrIII","YCL026C-A (FRM2 YCLX08C)","-",74490,74452,74694,242,"W-open-W",74452,74694,"chrIII"
"chrIII","YCL026C-B (HBN1 YCL027C-A)","-",73343,73323,73531,208,"F-close-F",73323,73531,"chrIII"
"chrIII","YCL027W (FUS1)","+",73461,73531,73323,208,"F-close-F",73323,73531,"chrIII"
"chrIII","YCL028W (RNQ1 %5BPIN(%2B)%5D)","+",71491,71492,71303,189,"W-close-F",71303,71492,"chrIII"
"chrIII","YCL029C (BIK1 ARM5 PAC14)","-",68353,68221,68380,159,"F-close-W",68221,68380,"chrIII"
"chrIII","YCL030C (HIS4)","-",65821,65826,66012,186,"W-close-W",65826,66012,"chrIII"
"chrIII","YCL031C (RRP7)","-",64560,64435,64629,194,"F-close-W",64435,64629,"chrIII"
"chrIII","YCL032W (STE50)","+",64581,64629,64435,194,"W-close-F",64435,64629,"chrIII"
"chrIII","YCL033C (MXR2 MSRB)","-",62701,62672,62758,86,"F-overlap-F",62672,62758,"chrIII"
"chrIII","YCL034W (LSB5)","+",62799,62880,62758,122,"F-close-W",62758,62880,"chrIII"
"chrIII","YCL035C (GRX1)","-",60725,60693,60864,171,"W-close-W",60693,60864,"chrIII"
"chrIII","YCL036W (GFD2 YCD6)","+",60822,60864,60693,171,"W-close-W",60693,60864,"chrIII"
"chrIII","YCL037C (SRO9)","-",56819,56829,56978,149,"W-close-F",56829,56978,"chrIII"
"chrIII","YCL038C (ATG22 AUT4)","-",54863,54802,55034,232,"F-open-W",54802,55034,"chrIII"
"chrIII","YCL039W (GID7 MOH2)","+",54924,55034,54802,232,"W-open-F",54802,55034,"chrIII"
"chrIII","YCL040W (GLK1 HOR3)","+",52518,52672,52243,429,"F-open-W",52243,52672,"chrIII"
